,support,itemsets
793,0.012842353557856113,"frozenset({'html', 'mysql', 'php', 'banco-de-dados', 'css'})"
794,0.012727689686803826,"frozenset({'mysql', 'php', 'banco-de-dados', 'javascript', 'css'})"
795,0.012203511990564802,"frozenset({'html', 'mysql', 'php', 'banco-de-dados', 'javascript', 'css'})"
796,0.012907875769885991,"frozenset({'jquery', 'javascript', 'css', 'banco-de-dados'})"
797,0.012711309133796356,"frozenset({'jquery', 'html', 'css', 'banco-de-dados'})"
798,0.01190866203643035,"frozenset({'jquery', 'php', 'css', 'banco-de-dados'})"
799,0.01156467042327349,"frozenset({'jquery', 'mysql', 'css', 'banco-de-dados'})"
800,0.012416459179661905,"frozenset({'html', 'jquery', 'banco-de-dados', 'javascript', 'css'})"
801,0.011613812082295899,"frozenset({'jquery', 'php', 'banco-de-dados', 'javascript', 'css'})"
802,0.011515528764251081,"frozenset({'html', 'jquery', 'php', 'banco-de-dados', 'css'})"
803,0.011286201022146508,"frozenset({'html', 'jquery', 'php', 'banco-de-dados', 'javascript', 'css'})"
804,0.011351723234176386,"frozenset({'mysql', 'jquery', 'banco-de-dados', 'javascript', 'css'})"
805,0.011171537151094221,"frozenset({'html', 'mysql', 'jquery', 'banco-de-dados', 'css'})"
806,0.010909448302974708,"frozenset({'mysql', 'jquery', 'php', 'banco-de-dados', 'css'})"
807,0.010974970515004586,"frozenset({'html', 'mysql', 'jquery', 'banco-de-dados', 'javascript', 'css'})"
808,0.010712881666885074,"frozenset({'mysql', 'jquery', 'php', 'banco-de-dados', 'javascript', 'css'})"
809,0.010598217795832787,"frozenset({'html', 'mysql', 'jquery', 'php', 'banco-de-dados', 'css'})"
810,0.010418031712750622,"frozenset({'html', 'mysql', 'jquery', 'php', 'banco-de-dados', 'javascript', 'css'})"
811,0.012350936967632026,"frozenset({'css', 'html', 'sql', 'banco-de-dados'})"
812,0.012301795308609618,"frozenset({'css', 'javascript', 'sql', 'banco-de-dados'})"
813,0.011630192635303368,"frozenset({'css', 'mysql', 'sql', 'banco-de-dados'})"
814,0.011515528764251081,"frozenset({'css', 'php', 'sql', 'banco-de-dados'})"
815,0.010319748394705805,"frozenset({'css', 'jquery', 'sql', 'banco-de-dados'})"
816,0.011695714847333246,"frozenset({'html', 'banco-de-dados', 'javascript', 'sql', 'css'})"
817,0.011089634386056873,"frozenset({'mysql', 'banco-de-dados', 'javascript', 'sql', 'css'})"
818,0.011040492727034465,"frozenset({'html', 'mysql', 'banco-de-dados', 'sql', 'css'})"
819,0.010647359454855196,"frozenset({'html', 'mysql', 'banco-de-dados', 'javascript', 'sql', 'css'})"
820,0.011056873280041934,"frozenset({'html', 'php', 'banco-de-dados', 'sql', 'css'})"
821,0.010991351068012056,"frozenset({'php', 'banco-de-dados', 'javascript', 'sql', 'css'})"
822,0.010745642772900013,"frozenset({'mysql', 'php', 'banco-de-dados', 'sql', 'css'})"
823,0.010614598348840256,"frozenset({'html', 'php', 'banco-de-dados', 'javascript', 'sql', 'css'})"
824,0.010385270606735683,"frozenset({'mysql', 'php', 'banco-de-dados', 'javascript', 'sql', 'css'})"
825,0.010352509500720744,"frozenset({'html', 'mysql', 'php', 'banco-de-dados', 'sql', 'css'})"
826,0.010041278993578824,"frozenset({'html', 'mysql', 'php', 'banco-de-dados', 'javascript', 'sql', 'css'})"
827,0.010188703970646048,"frozenset({'jquery', 'banco-de-dados', 'javascript', 'sql', 'css'})"
828,0.012334556414624557,"frozenset({'c#', 'sql', 'banco-de-dados'})"
829,0.011875900930415411,"frozenset({'c#', 'javascript', 'banco-de-dados'})"
830,0.01118791770410169,"frozenset({'mysql', 'c#', 'banco-de-dados'})"
831,0.01051631503079544,"frozenset({'html', 'c#', 'banco-de-dados'})"
832,0.010385270606735683,"frozenset({'c#', 'php', 'banco-de-dados'})"
833,0.03896933560477002,"frozenset({'jquery', 'ajax'})"
834,0.044637006945354475,"frozenset({'javascript', 'ajax'})"
835,0.041000524177696236,"frozenset({'php', 'ajax'})"
836,0.032646442143886775,"frozenset({'html', 'ajax'})"
837,0.025979557069846677,"frozenset({'mysql', 'ajax'})"
838,0.021868038264971825,"frozenset({'css', 'ajax'})"
839,0.019918752457082953,"frozenset({'json', 'ajax'})"
840,0.01818241383829118,"frozenset({'sql', 'ajax'})"
841,0.01744528895295505,"frozenset({'html5', 'ajax'})"
842,0.014775258812737517,"frozenset({'java', 'ajax'})"
843,0.013956231162364042,"frozenset({'banco-de-dados', 'ajax'})"
844,0.013825186738304285,"frozenset({'c#', 'ajax'})"
845,0.01330100904206526,"frozenset({'array', 'ajax'})"
846,0.033334425370200496,"frozenset({'jquery', 'javascript', 'ajax'})"
847,0.031090289608177172,"frozenset({'jquery', 'php', 'ajax'})"
848,0.027519329052548815,"frozenset({'jquery', 'javascript', 'php', 'ajax'})"
849,0.03456296684576071,"frozenset({'javascript', 'php', 'ajax'})"
850,0.03041868693487092,"frozenset({'html', 'javascript', 'ajax'})"
851,0.027617612370593632,"frozenset({'html', 'php', 'ajax'})"
852,0.0266675402961604,"frozenset({'jquery', 'html', 'ajax'})"
853,0.025782990433757043,"frozenset({'html', 'php', 'javascript', 'ajax'})"
854,0.025275193290525487,"frozenset({'jquery', 'html', 'javascript', 'ajax'})"
855,0.023309526929629145,"frozenset({'jquery', 'html', 'php', 'ajax'})"
856,0.0220973660070764,"frozenset({'html', 'jquery', 'php', 'ajax', 'javascript'})"
857,0.02417769623902503,"frozenset({'mysql', 'php', 'ajax'})"
858,0.023571615777748658,"frozenset({'mysql', 'javascript', 'ajax'})"
859,0.021442143886777617,"frozenset({'jquery', 'mysql', 'ajax'})"
860,0.02019722185820993,"frozenset({'html', 'mysql', 'ajax'})"
861,0.021982702136024112,"frozenset({'mysql', 'php', 'javascript', 'ajax'})"
862,0.02022998296422487,"frozenset({'jquery', 'mysql', 'php', 'ajax'})"
863,0.0200006552221203,"frozenset({'jquery', 'mysql', 'javascript', 'ajax'})"
864,0.018870397064604902,"frozenset({'mysql', 'jquery', 'php', 'ajax', 'javascript'})"
865,0.019443716419866336,"frozenset({'html', 'javascript', 'mysql', 'ajax'})"
866,0.019116105359716945,"frozenset({'html', 'php', 'mysql', 'ajax'})"
867,0.017969466649194077,"frozenset({'jquery', 'html', 'mysql', 'ajax'})"
868,0.018362599921373346,"frozenset({'html', 'mysql', 'php', 'ajax', 'javascript'})"
869,0.017428908399947582,"frozenset({'html', 'mysql', 'jquery', 'ajax', 'javascript'})"
870,0.017068536233783252,"frozenset({'html', 'mysql', 'jquery', 'php', 'ajax'})"
871,0.016527977984536757,"frozenset({'html', 'mysql', 'jquery', 'php', 'ajax', 'javascript'})"
872,0.020852443978508713,"frozenset({'javascript', 'css', 'ajax'})"
873,0.020148080199187523,"frozenset({'html', 'css', 'ajax'})"
874,0.019165247018739354,"frozenset({'php', 'css', 'ajax'})"
875,0.019066963700694536,"frozenset({'jquery', 'css', 'ajax'})"
876,0.015201153190931726,"frozenset({'mysql', 'css', 'ajax'})"
877,0.019410955313851397,"frozenset({'html', 'css', 'javascript', 'ajax'})"
878,0.018329838815358407,"frozenset({'javascript', 'php', 'css', 'ajax'})"
879,0.01785480277814179,"frozenset({'html', 'php', 'css', 'ajax'})"
880,0.01719958065784301,"frozenset({'html', 'php', 'ajax', 'javascript', 'css'})"
881,0.018411741580395755,"frozenset({'jquery', 'javascript', 'css', 'ajax'})"
882,0.01783842222513432,"frozenset({'jquery', 'html', 'css', 'ajax'})"
883,0.01718320010483554,"frozenset({'jquery', 'php', 'css', 'ajax'})"
884,0.017412527846940112,"frozenset({'html', 'jquery', 'ajax', 'javascript', 'css'})"
885,0.016626261302581574,"frozenset({'jquery', 'php', 'ajax', 'javascript', 'css'})"
886,0.016216747477394836,"frozenset({'html', 'jquery', 'php', 'ajax', 'css'})"
887,0.015807233652208097,"frozenset({'html', 'jquery', 'php', 'ajax', 'javascript', 'css'})"
888,0.014808019918752456,"frozenset({'mysql', 'css', 'javascript', 'ajax'})"
889,0.014627833835670291,"frozenset({'mysql', 'php', 'css', 'ajax'})"
890,0.014464028305595598,"frozenset({'mysql', 'css', 'html', 'ajax'})"
891,0.01402175337439392,"frozenset({'jquery', 'mysql', 'css', 'ajax'})"
892,0.014234700563491024,"frozenset({'mysql', 'php', 'ajax', 'javascript', 'css'})"
893,0.014152797798453676,"frozenset({'html', 'mysql', 'ajax', 'javascript', 'css'})"
894,0.013923470056349103,"frozenset({'html', 'mysql', 'php', 'ajax', 'css'})"
895,0.013612239549207181,"frozenset({'html', 'mysql', 'php', 'ajax', 'javascript', 'css'})"
896,0.013759664526274407,"frozenset({'mysql', 'jquery', 'ajax', 'javascript', 'css'})"
897,0.013530336784169834,"frozenset({'mysql', 'jquery', 'php', 'ajax', 'css'})"
898,0.013432053466125016,"frozenset({'html', 'mysql', 'jquery', 'ajax', 'css'})"
899,0.013268247936050321,"frozenset({'mysql', 'jquery', 'php', 'ajax', 'javascript', 'css'})"
900,0.013251867383042851,"frozenset({'html', 'mysql', 'jquery', 'ajax', 'javascript', 'css'})"
901,0.0129570174289084,"frozenset({'html', 'mysql', 'jquery', 'php', 'ajax', 'css'})"
902,0.012776831345826235,"frozenset({'html', 'mysql', 'jquery', 'php', 'ajax', 'javascript', 'css'})"
903,0.018084130520246364,"frozenset({'javascript', 'json', 'ajax'})"
904,0.016331411348447122,"frozenset({'jquery', 'json', 'ajax'})"
905,0.016167605818372427,"frozenset({'php', 'json', 'ajax'})"
906,0.01502096710784956,"frozenset({'html', 'json', 'ajax'})"
907,0.012858734110863582,"frozenset({'mysql', 'json', 'ajax'})"
908,0.011646573188310838,"frozenset({'json', 'css', 'ajax'})"
909,0.015315817061984012,"frozenset({'jquery', 'javascript', 'json', 'ajax'})"
910,0.015086489319879439,"frozenset({'javascript', 'php', 'json', 'ajax'})"
911,0.01403813392740139,"frozenset({'jquery', 'php', 'json', 'ajax'})"
912,0.013432053466125016,"frozenset({'jquery', 'php', 'ajax', 'javascript', 'json'})"
913,0.014644214388677761,"frozenset({'html', 'json', 'javascript', 'ajax'})"
914,0.01330100904206526,"frozenset({'html', 'php', 'json', 'ajax'})"
915,0.01328462848905779,"frozenset({'jquery', 'html', 'json', 'ajax'})"
916,0.012989778534923339,"frozenset({'html', 'php', 'ajax', 'javascript', 'json'})"
917,0.013104442405975626,"frozenset({'html', 'jquery', 'ajax', 'javascript', 'json'})"
918,0.012088848119512515,"frozenset({'html', 'jquery', 'php', 'ajax', 'json'})"
919,0.01192504258943782,"frozenset({'html', 'jquery', 'php', 'ajax', 'javascript', 'json'})"
920,0.012416459179661905,"frozenset({'mysql', 'json', 'javascript', 'ajax'})"
921,0.012072467566505046,"frozenset({'mysql', 'php', 'json', 'ajax'})"
922,0.011613812082295899,"frozenset({'jquery', 'mysql', 'json', 'ajax'})"
923,0.011335342681168916,"frozenset({'mysql', 'json', 'html', 'ajax'})"
924,0.011695714847333246,"frozenset({'mysql', 'php', 'ajax', 'javascript', 'json'})"
925,0.011351723234176386,"frozenset({'mysql', 'jquery', 'ajax', 'javascript', 'json'})"
926,0.011056873280041934,"frozenset({'mysql', 'jquery', 'php', 'ajax', 'json'})"
927,0.010811164984929891,"frozenset({'mysql', 'jquery', 'php', 'ajax', 'javascript', 'json'})"
928,0.01118791770410169,"frozenset({'html', 'mysql', 'ajax', 'javascript', 'json'})"
929,0.01084392609094483,"frozenset({'html', 'mysql', 'php', 'ajax', 'json'})"
930,0.010565456689817848,"frozenset({'html', 'mysql', 'jquery', 'ajax', 'json'})"
931,0.010696501113877604,"frozenset({'html', 'mysql', 'php', 'ajax', 'javascript', 'json'})"
932,0.01046717337177303,"frozenset({'html', 'mysql', 'jquery', 'ajax', 'javascript', 'json'})"
933,0.01012318175861617,"frozenset({'html', 'mysql', 'jquery', 'php', 'ajax', 'json'})"
934,0.010024898440571355,"frozenset({'html', 'mysql', 'jquery', 'php', 'ajax', 'javascript', 'json'})"
935,0.011450006552221203,"frozenset({'javascript', 'json', 'css', 'ajax'})"
936,0.011089634386056873,"frozenset({'html', 'json', 'css', 'ajax'})"
937,0.010893067749967239,"frozenset({'jquery', 'json', 'css', 'ajax'})"
938,0.010630978901847726,"frozenset({'json', 'php', 'css', 'ajax'})"
939,0.010942209408989647,"frozenset({'html', 'ajax', 'javascript', 'json', 'css'})"
940,0.010794784431922421,"frozenset({'jquery', 'ajax', 'javascript', 'json', 'css'})"
941,0.010401651159743152,"frozenset({'html', 'jquery', 'ajax', 'json', 'css'})"
942,0.010352509500720744,"frozenset({'html', 'jquery', 'ajax', 'javascript', 'json', 'css'})"
943,0.0104835539247805,"frozenset({'php', 'ajax', 'javascript', 'json', 'css'})"
944,0.010205084523653518,"frozenset({'html', 'php', 'ajax', 'json', 'css'})"
945,0.010074040099593761,"frozenset({'jquery', 'php', 'ajax', 'json', 'css'})"
946,0.010074040099593761,"frozenset({'html', 'php', 'ajax', 'javascript', 'json', 'css'})"
947,0.010008517887563885,"frozenset({'jquery', 'php', 'ajax', 'javascript', 'json', 'css'})"
948,0.017297863975887826,"frozenset({'javascript', 'sql', 'ajax'})"
949,0.015905516970252914,"frozenset({'php', 'sql', 'ajax'})"
950,0.015528764251081116,"frozenset({'jquery', 'sql', 'ajax'})"
951,0.015102869872886908,"frozenset({'html', 'sql', 'ajax'})"
952,0.014808019918752456,"frozenset({'mysql', 'sql', 'ajax'})"
953,0.011892281483422881,"frozenset({'css', 'sql', 'ajax'})"
954,0.01013956231162364,"frozenset({'json', 'sql', 'ajax'})"
955,0.015283055955969073,"frozenset({'javascript', 'php', 'sql', 'ajax'})"
956,0.01502096710784956,"frozenset({'jquery', 'javascript', 'sql', 'ajax'})"
957,0.013988992268378981,"frozenset({'jquery', 'php', 'sql', 'ajax'})"
958,0.013612239549207181,"frozenset({'jquery', 'php', 'ajax', 'javascript', 'sql'})"
959,0.014775258812737517,"frozenset({'html', 'sql', 'javascript', 'ajax'})"
960,0.01367776176123706,"frozenset({'html', 'php', 'sql', 'ajax'})"
961,0.013612239549207181,"frozenset({'jquery', 'html', 'sql', 'ajax'})"
962,0.013399292360110077,"frozenset({'html', 'php', 'ajax', 'javascript', 'sql'})"
963,0.013399292360110077,"frozenset({'html', 'jquery', 'ajax', 'javascript', 'sql'})"
964,0.01256388415672913,"frozenset({'html', 'jquery', 'php', 'ajax', 'sql'})"
965,0.012367317520639496,"frozenset({'html', 'jquery', 'php', 'ajax', 'javascript', 'sql'})"
966,0.01438212554055825,"frozenset({'mysql', 'sql', 'javascript', 'ajax'})"
967,0.013792425632289346,"frozenset({'mysql', 'php', 'sql', 'ajax'})"
968,0.01328462848905779,"frozenset({'jquery', 'mysql', 'sql', 'ajax'})"
969,0.012989778534923339,"frozenset({'html', 'sql', 'mysql', 'ajax'})"
970,0.013415672913117547,"frozenset({'mysql', 'php', 'ajax', 'javascript', 'sql'})"
971,0.013022539640938278,"frozenset({'mysql', 'jquery', 'ajax', 'javascript', 'sql'})"
972,0.012498361944699252,"frozenset({'mysql', 'jquery', 'php', 'ajax', 'sql'})"
973,0.012252653649587211,"frozenset({'mysql', 'jquery', 'php', 'ajax', 'javascript', 'sql'})"
974,0.012825973004848643,"frozenset({'html', 'mysql', 'ajax', 'javascript', 'sql'})"
975,0.012236273096579741,"frozenset({'html', 'mysql', 'php', 'ajax', 'sql'})"
976,0.012039706460490107,"frozenset({'html', 'mysql', 'jquery', 'ajax', 'sql'})"
977,0.012072467566505046,"frozenset({'html', 'mysql', 'php', 'ajax', 'javascript', 'sql'})"
978,0.01190866203643035,"frozenset({'html', 'mysql', 'jquery', 'ajax', 'javascript', 'sql'})"
979,0.011400864893198795,"frozenset({'html', 'mysql', 'jquery', 'php', 'ajax', 'sql'})"
980,0.011269820469139038,"frozenset({'html', 'mysql', 'jquery', 'php', 'ajax', 'javascript', 'sql'})"
981,0.011662953741318307,"frozenset({'javascript', 'css', 'sql', 'ajax'})"
982,0.011368103787183855,"frozenset({'html', 'css', 'sql', 'ajax'})"
983,0.011007731621019526,"frozenset({'php', 'css', 'sql', 'ajax'})"
984,0.010974970515004586,"frozenset({'jquery', 'css', 'sql', 'ajax'})"
985,0.010565456689817848,"frozenset({'mysql', 'css', 'sql', 'ajax'})"
986,0.01118791770410169,"frozenset({'html', 'ajax', 'javascript', 'sql', 'css'})"
987,0.01082754553793736,"frozenset({'php', 'ajax', 'javascript', 'sql', 'css'})"
988,0.010549076136810378,"frozenset({'html', 'php', 'ajax', 'sql', 'css'})"
989,0.010401651159743152,"frozenset({'html', 'php', 'ajax', 'javascript', 'sql', 'css'})"
990,0.01084392609094483,"frozenset({'jquery', 'ajax', 'javascript', 'sql', 'css'})"
991,0.010598217795832787,"frozenset({'html', 'jquery', 'ajax', 'sql', 'css'})"
992,0.010303367841698335,"frozenset({'jquery', 'php', 'ajax', 'sql', 'css'})"
993,0.01049993447778797,"frozenset({'html', 'jquery', 'ajax', 'javascript', 'sql', 'css'})"
994,0.010188703970646048,"frozenset({'jquery', 'php', 'ajax', 'javascript', 'sql', 'css'})"
995,0.0104835539247805,"frozenset({'mysql', 'ajax', 'javascript', 'sql', 'css'})"
996,0.010221465076660987,"frozenset({'css', 'html', 'mysql', 'ajax', 'sql'})"
997,0.01012318175861617,"frozenset({'mysql', 'php', 'ajax', 'sql', 'css'})"
998,0.010024898440571355,"frozenset({'mysql', 'jquery', 'ajax', 'sql', 'css'})"
999,0.01013956231162364,"frozenset({'css', 'html', 'mysql', 'ajax', 'javascript', 'sql'})"
1000,0.010041278993578824,"frozenset({'mysql', 'php', 'ajax', 'javascript', 'sql', 'css'})"
1001,0.016855589044686148,"frozenset({'html5', 'javascript', 'ajax'})"
1002,0.015528764251081116,"frozenset({'html5', 'php', 'ajax'})"
1003,0.015512383698073647,"frozenset({'html', 'html5', 'ajax'})"
1004,0.015496003145066177,"frozenset({'jquery', 'html5', 'ajax'})"
1005,0.012989778534923339,"frozenset({'html5', 'css', 'ajax'})"
1006,0.012547503603721661,"frozenset({'mysql', 'html5', 'ajax'})"
1007,0.0150537282138645,"frozenset({'html5', 'php', 'javascript', 'ajax'})"
1008,0.015250294849954134,"frozenset({'html', 'javascript', 'html5', 'ajax'})"
1009,0.01403813392740139,"frozenset({'html', 'php', 'html5', 'ajax'})"
1010,0.013825186738304285,"frozenset({'html', 'php', 'ajax', 'javascript', 'html5'})"
1011,0.015102869872886908,"frozenset({'jquery', 'html5', 'javascript', 'ajax'})"
1012,0.014169178351461146,"frozenset({'jquery', 'html5', 'php', 'ajax'})"
1013,0.014087275586423798,"frozenset({'jquery', 'html', 'html5', 'ajax'})"
1014,0.013841567291311755,"frozenset({'jquery', 'php', 'ajax', 'html5', 'javascript'})"
1015,0.013890708950334164,"frozenset({'html', 'jquery', 'ajax', 'javascript', 'html5'})"
1016,0.012989778534923339,"frozenset({'html', 'jquery', 'php', 'ajax', 'html5'})"
1017,0.012825973004848643,"frozenset({'html', 'jquery', 'php', 'ajax', 'javascript', 'html5'})"
1018,0.012842353557856113,"frozenset({'html5', 'css', 'javascript', 'ajax'})"
1019,0.01259664526274407,"frozenset({'html', 'css', 'html5', 'ajax'})"
1020,0.012154370331542394,"frozenset({'jquery', 'html5', 'css', 'ajax'})"
1021,0.011957803695452759,"frozenset({'html5', 'php', 'css', 'ajax'})"
1022,0.012465600838684313,"frozenset({'html', 'ajax', 'javascript', 'html5', 'css'})"
1023,0.012056087013497576,"frozenset({'jquery', 'ajax', 'html5', 'javascript', 'css'})"
1024,0.011810378718385533,"frozenset({'html', 'jquery', 'ajax', 'html5', 'css'})"
1025,0.011712095400340716,"frozenset({'html', 'jquery', 'ajax', 'javascript', 'html5', 'css'})"
1026,0.011810378718385533,"frozenset({'php', 'ajax', 'html5', 'javascript', 'css'})"
1027,0.011613812082295899,"frozenset({'html', 'php', 'ajax', 'html5', 'css'})"
1028,0.011384484340191325,"frozenset({'jquery', 'php', 'ajax', 'html5', 'css'})"
1029,0.011482767658236142,"frozenset({'html', 'php', 'ajax', 'javascript', 'html5', 'css'})"
1030,0.011286201022146508,"frozenset({'jquery', 'php', 'ajax', 'html5', 'javascript', 'css'})"
1031,0.011089634386056873,"frozenset({'html', 'jquery', 'php', 'ajax', 'html5', 'css'})"
1032,0.010991351068012056,"frozenset({'html', 'jquery', 'php', 'ajax', 'html5', 'javascript', 'css'})"
1033,0.012334556414624557,"frozenset({'mysql', 'javascript', 'html5', 'ajax'})"
1034,0.011990564801467698,"frozenset({'mysql', 'php', 'html5', 'ajax'})"
1035,0.011777617612370594,"frozenset({'jquery', 'mysql', 'html5', 'ajax'})"
1036,0.011712095400340716,"frozenset({'html', 'html5', 'mysql', 'ajax'})"
1037,0.010188703970646048,"frozenset({'mysql', 'css', 'html5', 'ajax'})"
1038,0.011793998165378064,"frozenset({'mysql', 'php', 'ajax', 'javascript', 'html5'})"
1039,0.011630192635303368,"frozenset({'mysql', 'jquery', 'ajax', 'javascript', 'html5'})"
1040,0.011302581575153977,"frozenset({'mysql', 'jquery', 'php', 'ajax', 'html5'})"
1041,0.011155156598086751,"frozenset({'mysql', 'jquery', 'php', 'ajax', 'javascript', 'html5'})"
1042,0.011630192635303368,"frozenset({'html', 'mysql', 'ajax', 'html5', 'javascript'})"
1043,0.01122067881011663,"frozenset({'html', 'mysql', 'php', 'ajax', 'html5'})"
1044,0.011073253833049404,"frozenset({'html', 'mysql', 'jquery', 'ajax', 'html5'})"
1045,0.011138776045079282,"frozenset({'html', 'mysql', 'php', 'ajax', 'html5', 'javascript'})"
1046,0.010991351068012056,"frozenset({'html', 'mysql', 'jquery', 'ajax', 'html5', 'javascript'})"
1047,0.010630978901847726,"frozenset({'html', 'mysql', 'jquery', 'php', 'ajax', 'html5'})"
1048,0.010549076136810378,"frozenset({'html', 'mysql', 'jquery', 'php', 'ajax', 'html5', 'javascript'})"
1049,0.01013956231162364,"frozenset({'mysql', 'ajax', 'javascript', 'html5', 'css'})"
1050,0.013366531254095138,"frozenset({'javascript', 'java', 'ajax'})"
1051,0.012154370331542394,"frozenset({'jquery', 'java', 'ajax'})"
1052,0.011793998165378064,"frozenset({'php', 'java', 'ajax'})"
1053,0.011613812082295899,"frozenset({'html', 'java', 'ajax'})"
1054,0.01154828987026602,"frozenset({'jquery', 'javascript', 'java', 'ajax'})"
1055,0.011089634386056873,"frozenset({'javascript', 'php', 'java', 'ajax'})"
1056,0.010450792818765561,"frozenset({'jquery', 'php', 'java', 'ajax'})"
1057,0.010024898440571355,"frozenset({'java', 'jquery', 'php', 'ajax', 'javascript'})"
1058,0.01122067881011663,"frozenset({'html', 'javascript', 'java', 'ajax'})"
1059,0.01046717337177303,"frozenset({'jquery', 'html', 'java', 'ajax'})"
1060,0.010188703970646048,"frozenset({'html', 'php', 'java', 'ajax'})"
1061,0.010237845629668457,"frozenset({'html', 'java', 'jquery', 'ajax', 'javascript'})"
1062,0.013268247936050321,"frozenset({'javascript', 'banco-de-dados', 'ajax'})"
1063,0.012400078626654435,"frozenset({'php', 'banco-de-dados', 'ajax'})"
1064,0.012072467566505046,"frozenset({'jquery', 'banco-de-dados', 'ajax'})"
1065,0.011826759271393003,"frozenset({'html', 'banco-de-dados', 'ajax'})"
1066,0.011679334294325777,"frozenset({'mysql', 'banco-de-dados', 'ajax'})"
1067,0.010418031712750622,"frozenset({'sql', 'banco-de-dados', 'ajax'})"
1068,0.01190866203643035,"frozenset({'javascript', 'php', 'banco-de-dados', 'ajax'})"
1069,0.011679334294325777,"frozenset({'jquery', 'javascript', 'banco-de-dados', 'ajax'})"
1070,0.011122395492071812,"frozenset({'jquery', 'php', 'banco-de-dados', 'ajax'})"
1071,0.010778403878914952,"frozenset({'jquery', 'php', 'banco-de-dados', 'ajax', 'javascript'})"
1072,0.011646573188310838,"frozenset({'html', 'javascript', 'banco-de-dados', 'ajax'})"
1073,0.010925828855982178,"frozenset({'html', 'php', 'banco-de-dados', 'ajax'})"
1074,0.010794784431922421,"frozenset({'jquery', 'html', 'banco-de-dados', 'ajax'})"
1075,0.010762023325907482,"frozenset({'html', 'php', 'banco-de-dados', 'ajax', 'javascript'})"
1076,0.010647359454855196,"frozenset({'html', 'jquery', 'banco-de-dados', 'ajax', 'javascript'})"
1077,0.010172323417638579,"frozenset({'html', 'jquery', 'php', 'banco-de-dados', 'ajax'})"
1078,0.010024898440571355,"frozenset({'html', 'jquery', 'php', 'banco-de-dados', 'ajax', 'javascript'})"
1079,0.011384484340191325,"frozenset({'mysql', 'javascript', 'banco-de-dados', 'ajax'})"
1080,0.010925828855982178,"frozenset({'mysql', 'php', 'banco-de-dados', 'ajax'})"
1081,0.01046717337177303,"frozenset({'html', 'mysql', 'banco-de-dados', 'ajax'})"
1082,0.01046717337177303,"frozenset({'jquery', 'mysql', 'banco-de-dados', 'ajax'})"
1083,0.010680120560870135,"frozenset({'mysql', 'php', 'banco-de-dados', 'ajax', 'javascript'})"
1084,0.010368890053728213,"frozenset({'html', 'mysql', 'banco-de-dados', 'ajax', 'javascript'})"
1085,0.010286987288690866,"frozenset({'mysql', 'jquery', 'banco-de-dados', 'ajax', 'javascript'})"
1086,0.010254226182675926,"frozenset({'javascript', 'sql', 'banco-de-dados', 'ajax'})"
1087,0.012154370331542394,"frozenset({'c#', 'javascript', 'ajax'})"
1088,0.011286201022146508,"frozenset({'jquery', 'c#', 'ajax'})"
1089,0.01012318175861617,"frozenset({'html', 'c#', 'ajax'})"
1090,0.010418031712750622,"frozenset({'jquery', 'javascript', 'c#', 'ajax'})"
1091,0.012645786921766478,"frozenset({'javascript', 'array', 'ajax'})"
1092,0.012219892543572272,"frozenset({'php', 'array', 'ajax'})"
1093,0.011450006552221203,"frozenset({'jquery', 'array', 'ajax'})"
1094,0.011417245446206264,"frozenset({'html', 'array', 'ajax'})"
1095,0.010368890053728213,"frozenset({'mysql', 'array', 'ajax'})"
1096,0.011662953741318307,"frozenset({'javascript', 'php', 'array', 'ajax'})"
1097,0.011138776045079282,"frozenset({'jquery', 'javascript', 'array', 'ajax'})"
1098,0.010762023325907482,"frozenset({'jquery', 'php', 'array', 'ajax'})"
1099,0.01046717337177303,"frozenset({'jquery', 'php', 'ajax', 'javascript', 'array'})"
1100,0.01122067881011663,"frozenset({'html', 'array', 'javascript', 'ajax'})"
1101,0.010663740007862665,"frozenset({'html', 'php', 'array', 'ajax'})"
1102,0.010286987288690866,"frozenset({'jquery', 'html', 'array', 'ajax'})"
1103,0.0104835539247805,"frozenset({'html', 'php', 'ajax', 'javascript', 'array'})"
1104,0.010205084523653518,"frozenset({'html', 'jquery', 'ajax', 'javascript', 'array'})"
1105,0.010090420652601231,"frozenset({'mysql', 'array', 'javascript', 'ajax'})"
1106,0.044587865286332067,"frozenset({'android', 'java'})"
1107,0.02452168785218189,"frozenset({'javascript', 'android'})"
1108,0.022326693749180972,"frozenset({'php', 'android'})"
1109,0.019214388677761762,"frozenset({'html', 'android'})"
1110,0.018051369414231425,"frozenset({'mysql', 'android'})"
1111,0.015004586554842091,"frozenset({'jquery', 'android'})"
1112,0.014251081116498494,"frozenset({'sql', 'android'})"
1113,0.01364500065522212,"frozenset({'css', 'android'})"
1114,0.014414886646573189,"frozenset({'c#', 'android'})"
1115,0.015790853099200627,"frozenset({'javascript', 'android', 'java'})"
1116,0.015971039182282792,"frozenset({'javascript', 'php', 'android'})"
1117,0.01466059494168523,"frozenset({'php', 'android', 'java'})"
1118,0.010942209408989647,"frozenset({'javascript', 'php', 'android', 'java'})"
1119,0.016331411348447122,"frozenset({'html', 'javascript', 'android'})"
1120,0.01402175337439392,"frozenset({'html', 'php', 'android'})"
1121,0.012875114663871052,"frozenset({'html', 'android', 'java'})"
1122,0.012481981391691783,"frozenset({'html', 'php', 'javascript', 'android'})"
